Date,Facebook_Impressions,Instagram_Impressions,YouTube_Impressions,Facebook_Clicks,Instagram_Clicks,YouTube_Clicks,Facebook_Engagements,Instagram_Engagements,YouTube_Engagements,Facebook_Conversions,Instagram_Conversions,YouTube_Conversions,Facebook_Revenue,Instagram_Revenue,YouTube_Revenue,Demographic_ID,Geo_ID,Region
05-03-22,254443,181678,154221,1490,11578,1089,6053,4143,13033,225,1449,503,21115.55,32994.59,7626.86,4,102,South
05-03-22,198538,131158,194607,5352,2242,4703,8893,5310,2318,748,1154,32,23589.42,47557.01,1806.57,10,103,East
05-03-22,151968,254700,34971,4824,1239,6607,3931,11869,4928,1455,339,60,45701,257.08,11086.92,11,103,East
05-03-22,127102,220806,61208,5144,1569,8376,1383,10244,6271,723,551,809,33876.81,32098,133.19,12,101,North
05-03-22,257189,107085,218891,2575,10094,2265,10928,5050,2025,632,113,726,4263.14,45852.2,13652.66,10,105,Central
05-03-22,88281,214772,144126,1128,13441,164,3654,2942,13609,757,31,744,54321.8,9607.63,6403.57,8,103,East
05-03-22,34058,439453,59983,15,5915,5466,14957,1151,6545,396,771,408,45505.49,9522.6,340.91,6,105,Central
05-03-22,120163,39180,241134,4896,4832,2361,1628,20266,741,417,914,779,25366.8,1165.47,47007.73,12,103,East
05-03-22,72175,106815,292376,666,9509,3891,13189,2696,1356,603,416,493,25808.57,11837.41,19116.02,6,105,Central
05-03-22,78380,177574,169758,4235,809,6308,4264,7156,10950,686,255,719,9055.91,27194.9,34254.19,6,105,Central
05-03-22,224919,100358,121105,9758,3726,1277,2393,1526,18722,46,1617,238,21636.2,3176.01,30616.79,3,102,South
05-03-22,219234,26940,312023,10034,3960,851,2431,3945,10603,475,508,408,38593.27,24753.47,12611.26,6,103,East
05-03-22,353734,69577,2589,9109,808,254,1275,10030,8051,54,1124,436,25071.79,9057.79,39037.42,1,105,Central
05-03-22,102671,271831,112546,3597,6566,2595,7981,8016,5023,1066,505,351,62776.43,379.49,8157.08,12,102,South
05-03-22,90296,404518,31263,8269,4191,1195,11921,612,3873,681,608,799,28501.57,2271.58,27911.85,5,105,Central
05-03-22,39694,225976,196627,1165,4732,7690,4351,10495,7958,402,33,1108,16975.04,33540.23,6141.73,3,103,East
05-03-22,15292,74623,444452,783,874,9578,9528,885,6787,418,85,826,50668.42,1847.43,9630.15,6,101,North
12-03-22,85006,111104,277514,3947,9298,1574,4011,12263,1399,1335,362,79,39793.72,26164.23,7662.05,3,101,North
12-03-22,50875,148844,343400,448,4033,5709,1212,1124,15250,45,741,704,22743.91,36449.47,1938.62,3,101,North
12-03-22,210352,168517,133212,2057,6006,4203,15169,3336,6213,1339,254,164,10711.47,24420.16,25061.37,9,101,North
12-03-22,174618,107005,216139,502,12491,1703,17859,1930,1689,817,590,25,35854.44,15078.58,6721.98,8,105,Central
12-03-22,75003,140377,194380,1285,6779,6873,5900,10887,4935,929,99,1148,8065.07,34012.85,26392.08,7,104,West
12-03-22,97748,32916,300717,6200,9146,76,14431,1085,7063,1237,202,439,48126.23,514.27,21586.5,5,103,East
12-03-22,269231,75666,83912,7727,4732,3144,2992,8357,6349,394,724,883,33895.47,21291.29,13451.24,4,103,East
12-03-22,137097,324167,111829,5986,140,6220,7535,2439,6602,388,477,1112,8642.27,41088.58,8568.15,7,103,East
12-03-22,333316,177780,77809,3656,6079,4540,739,290,18351,156,1142,609,684.65,48640.81,27407.54,9,101,North
12-03-22,246491,209305,83958,3039,3532,6995,2514,4679,8736,814,57,440,31333.8,8004.43,21947.77,3,105,Central
12-03-22,21320,264644,139030,11100,559,450,6773,14436,1356,639,851,126,14839.48,36196.93,28207.59,8,102,South
12-03-22,53932,215131,198959,8850,5253,1495,13965,3278,6872,649,1036,16,6232.71,12381.32,44292.97,2,101,North
12-03-22,45454,368775,110082,4547,3419,2306,81,12943,5664,27,1083,1054,18739.85,27923.06,15972.09,4,103,East
12-03-22,117002,265435,130250,2088,3878,6121,3926,13106,726,112,131,1279,56202.79,5415.38,2625.83,5,101,North
12-03-22,33973,335585,160823,2161,7797,3811,9507,2022,8441,489,788,922,43413.3,1070.35,17671.35,1,104,West
12-03-22,274452,127435,125863,6200,4373,867,4867,9752,8904,585,440,760,3571.19,30430.55,37269.26,11,101,North
12-03-22,27351,271356,118736,5343,4028,3088,7250,14493,758,83,900,1116,17257.52,13455.1,29453.38,1,102,South
12-03-22,102975,82153,231084,2637,6615,5696,4972,6945,6721,417,1285,177,37538.68,29238,1428.32,7,104,West
12-03-22,218923,58049,188769,9006,5032,1247,11411,4386,3490,982,312,432,35970.25,12847.17,9770.58,9,103,East
12-03-22,15089,278020,175892,3246,5541,6256,3905,16723,559,764,394,823,15490.02,16375.52,23834.46,1,102,South
12-03-22,451498,129367,14728,3065,4740,4252,10233,2716,3547,300,1650,100,30532.82,1540.19,39793.99,2,102,South
12-03-22,390395,34160,154882,1052,5768,7225,10482,6893,2220,621,251,781,4066.2,39987.61,20582.19,9,104,West
12-03-22,5052,374471,212638,11317,109,503,6188,5613,6350,89,736,1272,46534.6,6844.49,25073.91,2,105,Central
12-03-22,125480,246268,200487,4399,1213,5057,2791,15914,6002,808,828,131,19306.94,39523.67,8142.39,3,102,South
19-03-22,87351,65253,281657,1765,12413,307,506,4247,10762,1609,314,222,14843.54,21220.17,41868.29,4,102,South
19-03-22,408005,17137,57938,12036,2780,73,6102,778,8462,84,494,929,8745.38,30780.46,20351.16,7,103,East
19-03-22,45972,144820,237962,10133,352,4157,5128,13055,2223,147,458,1542,16659,40422.25,1052.75,10,103,East
19-03-22,78793,14091,497881,529,2187,9963,3036,12377,3914,184,1020,179,54509.78,655.45,3834.77,3,105,Central
19-03-22,385115,32949,152512,4727,3142,5651,8634,7901,6561,161,39,1113,33906.64,21336.4,1425.96,3,105,Central
19-03-22,144167,185288,174366,32,10559,3471,1829,8367,11598,1180,740,128,9383.29,28503.97,37677.74,3,103,East
19-03-22,266120,68463,110777,8057,3925,2169,2867,3209,13042,1660,24,325,20938.87,27109.07,22194.06,11,104,West
19-03-22,6131,127070,362334,900,523,13010,6500,7065,1892,905,482,363,49305.83,8335.39,20014.78,10,102,South
19-03-22,218916,73815,237708,6222,1605,7441,14092,217,1569,1056,751,253,17047.26,1711.41,56448.33,3,103,East
19-03-22,61949,141820,205052,4219,2615,6004,81,7373,16614,1139,46,309,5201.44,62265.09,7035.47,4,105,Central
19-03-22,179285,162870,145353,1043,8384,6372,670,16813,7371,92,318,1368,27180.69,1438.46,31128.85,6,102,South
19-03-22,109183,164004,209524,1570,5173,6446,12097,1185,4208,850,402,233,56930.91,3455.16,6920.93,1,102,South
19-03-22,46194,247799,215921,635,3542,8566,6075,6405,8943,84,135,1842,50198.79,11295.01,7710.2,8,103,East
19-03-22,29311,229969,250792,619,7360,2400,4895,7198,4554,20,956,1074,38722.66,58.39,23220.95,5,105,Central
19-03-22,215577,174361,31679,6507,5667,2109,8127,564,14010,551,318,926,47349.03,3865.06,19737.91,11,101,North
19-03-22,351677,78089,125088,727,2929,7344,12031,4925,2697,816,617,162,25515.64,7195.7,46959.66,11,101,North
19-03-22,243277,146940,29330,6195,7160,1901,10871,1869,6202,79,1493,31,23606.13,23760.75,18379.12,8,103,East
19-03-22,132696,138964,141088,324,2693,7301,619,17455,454,440,30,996,20928.13,30244.42,12287.45,5,102,South
19-03-22,182835,330248,6612,1212,9316,1345,11848,127,9753,942,250,890,43519.45,24955.2,4343.35,5,102,South
19-03-22,28252,433482,43415,7116,5632,201,3227,3367,15168,623,1030,524,3887.5,20414.18,35522.32,11,103,East
19-03-22,45698,23071,456151,2874,9310,695,8852,994,8349,788,843,109,33187.39,12356.14,27942.47,10,101,North
19-03-22,86426,106467,324077,843,1389,7846,7461,1083,9288,374,41,1650,37651.33,21005.92,12388.75,11,101,North
19-03-22,313960,120129,69319,1267,4849,3890,3470,4591,15218,725,294,657,32002.52,19903.99,23395.49,5,101,North
19-03-22,84329,158914,175988,4742,7191,2215,7740,6103,10248,373,1696,15,19445.84,5132.42,45702.74,11,105,Central
26-03-22,80042,136546,233748,333,11976,288,6603,14744,2077,310,81,1756,12483.12,42649.51,12371.37,8,105,Central
26-03-22,29213,74758,354516,6237,1233,4772,13964,6779,3362,515,628,352,36328.55,14062.95,25592.5,1,101,North
26-03-22,249484,48213,213604,2258,326,11216,16698,4362,2702,277,318,1412,15617.48,49024.32,1188.2,11,102,South
26-03-22,54173,155012,367340,1797,43,13737,6873,9959,2862,47,171,1218,58971.81,19813.64,119.55,2,101,North
26-03-22,43273,215166,202894,2200,12808,191,13658,7039,932,1074,83,587,14318.97,14644.64,32637.39,6,105,Central
26-03-22,50519,61677,365692,124,1466,12788,14384,3892,4218,45,45,1417,28867,25751.27,14873.73,6,102,South
26-03-22,127839,405851,45622,1219,6631,3857,8149,3649,10191,865,1120,170,2009.33,17867.02,41872.65,1,103,East
26-03-22,108129,339189,34029,3132,5647,1372,3102,9609,4748,186,763,532,14759.77,43695.44,13476.79,11,104,West
26-03-22,221670,120934,129074,6192,3953,1015,3066,7187,10340,903,965,111,28307.23,14390.84,21438.93,7,104,West
26-03-22,6492,411347,16664,3573,7999,3362,5201,5147,5457,205,776,1007,3801.33,13692.42,40619.25,5,103,East
26-03-22,43856,270564,116531,1218,8534,5986,6404,7228,10864,856,510,57,27372.92,10128.41,35336.67,1,103,East
26-03-22,302592,19388,88990,462,11260,3982,13901,3011,5974,760,905,224,34215.03,13730.39,20783.58,10,105,Central
26-03-22,269637,104617,192006,4199,5805,4980,8388,9366,2924,244,22,1638,1092.58,75788.83,2103.59,5,101,North
26-03-22,34521,107299,456198,3815,3570,2802,1950,8341,8715,611,457,785,54158.9,3525.46,766.64,6,104,West
26-03-22,368615,49967,82371,3452,1730,9239,1379,3865,19371,791,217,444,14402.49,39300.79,19091.72,11,102,South
26-03-22,448686,85583,33623,2965,172,7401,582,6243,8299,410,1112,585,46525.26,1568.02,22016.72,7,104,West
26-03-22,98542,195492,116056,1738,3974,5735,3266,14256,534,645,1165,325,20232.34,36571.24,1077.42,9,102,South
26-03-22,9845,411367,63610,7499,486,3315,1395,11538,3810,272,665,418,52697.55,7636.87,7401.58,7,102,South
26-03-22,365995,90500,39538,944,8790,1432,6462,9088,2073,1647,264,259,18034.7,21378.95,30131.35,2,105,Central
26-03-22,53254,309653,92311,614,5354,8816,8415,10709,1100,723,241,806,28903,18037.34,29932.66,4,102,South
26-03-22,158967,338061,5916,4883,5560,2405,870,1160,20531,720,438,593,33682.17,20667.24,9920.59,4,104,West
26-03-22,142809,79612,279017,3344,1047,7925,6267,10975,2293,11,414,1152,13506.76,45935.53,19762.71,9,104,West
26-03-22,61572,172226,325746,5708,713,4240,14574,1929,1916,49,46,1717,18372.46,32243.74,14324.8,8,105,Central
26-03-22,47866,354333,32597,5215,2984,3220,17463,899,2629,80,678,663,23237.59,5199.71,42747.7,1,101,North
02-04-22,176944,197212,157180,321,8470,3138,3859,4757,15675,881,346,271,11811.68,58520.66,4741.66,3,102,South
02-04-22,48,176129,345624,5122,4032,3209,12195,145,11861,1731,244,225,5153.8,12193.38,39825.82,6,105,Central
02-04-22,146280,16262,258042,1813,9924,909,268,14960,3846,150,969,329,3980.07,12981.68,54546.25,7,102,South
02-04-22,188916,168081,109061,10658,3722,1032,10662,6402,435,555,803,211,16272.71,14989.89,25368.4,8,103,East
02-04-22,37517,214615,338056,2036,431,9009,7997,356,13365,710,148,697,42861.76,17012.48,4992.76,4,102,South
02-04-22,236025,101247,89799,396,10869,251,955,20830,1725,735,39,895,27004.01,3781.86,27657.13,7,101,North
02-04-22,52874,171578,252208,2859,5645,5527,213,18555,683,326,727,471,9216.36,32156.27,19844.37,9,101,North
02-04-22,119560,246129,196920,2776,7725,2334,487,8069,11988,158,674,1023,8453.97,25347.06,26390.97,4,102,South
02-04-22,423326,547,2169,2652,1503,6658,12430,7087,4188,848,182,402,31509.27,8283.62,34238.11,10,104,West
02-04-22,283029,205081,109917,397,12571,821,8216,4492,6962,1503,621,25,5617.39,21959.76,36658.85,7,103,East
02-04-22,111404,361064,83395,6660,3188,1772,3139,11771,5894,1551,378,67,44265.25,23544.18,4250.57,1,101,North
02-04-22,97596,129289,191450,38,11929,748,2095,17219,3750,858,944,35,6550.96,40571.31,18651.73,10,105,Central
02-04-22,28585,76653,422077,9221,4055,1343,9969,6157,1247,119,568,1254,38722.8,27679.81,4089.39,11,101,North
02-04-22,46851,317768,68086,534,13426,1154,5164,14443,1333,1056,64,591,29561.91,26253.51,4009.58,9,102,South
02-04-22,131141,248594,142337,6681,6982,2165,7876,752,10141,749,153,566,30141.55,14467.72,18183.73,3,102,South
02-04-22,85424,253500,228580,1281,1370,10704,6540,5195,4158,588,108,657,2920.52,21571.18,40945.3,11,104,West
02-04-22,5996,30093,476283,7631,3677,78,18581,5907,430,632,288,936,37849.96,15204.44,15349.6,5,104,West
02-04-22,84178,367625,27945,10663,3026,907,4410,5668,14124,460,189,1373,9019.84,33402.06,34959.1,1,101,North
02-04-22,45665,294855,193532,4276,9860,914,5261,9186,5845,539,1437,57,17769.54,3290.46,43657,6,102,South
02-04-22,80473,283626,71121,6745,4413,835,7000,11089,1452,86,520,777,20888.88,15557.48,34426.64,11,103,East
02-04-22,55810,304679,165444,1086,6121,2990,10468,91,9657,769,628,322,24160.75,32242.4,9292.85,4,102,South
02-04-22,313638,69453,86116,2727,11407,1616,11296,8569,3561,191,1010,891,12979.78,36500.59,14227.63,1,102,South
02-04-22,115175,27094,370140,7802,2520,1805,2541,2897,16382,1039,145,190,23021.27,23718.35,28958.38,1,102,South
02-04-22,313737,98816,13599,1102,5905,4927,4949,443,11119,807,692,416,38964.66,31107.36,1092.98,3,101,North
09-04-22,290825,155030,31704,5660,1759,4736,375,4087,13682,107,1367,228,52004.4,5341.76,6784.84,11,103,East
09-04-22,31499,353021,206245,3864,1591,6479,806,578,16773,821,838,316,24732.63,50247.25,2592.12,4,104,West
09-04-22,416630,64107,22341,1366,3807,4832,12984,2026,5293,159,1250,143,9089.44,37609.55,9133.01,9,102,South
09-04-22,13899,234766,325249,1635,7053,1918,5814,7642,8452,724,554,99,7101.18,29745.76,29269.06,3,101,North
09-04-22,143228,393288,31946,8032,2185,3715,3361,4140,10915,219,309,1140,39674.23,25596.78,4442.99,1,103,East
09-04-22,185622,75800,286802,1854,10270,1069,4946,4501,9628,144,995,225,2902.98,33466.81,33578.21,7,104,West
09-04-22,151310,181491,94616,860,2583,8636,5288,13703,1147,630,1323,209,19533.12,7205.49,36669.39,11,105,Central
09-04-22,3401,422249,108887,1759,7228,1177,6742,14584,684,653,1443,2,54626.51,10883.58,9353.91,5,103,East
09-04-22,128758,41684,263196,9582,2167,737,4029,3038,14290,367,1436,354,38225.81,32990.8,1151.39,7,105,Central
09-04-22,447050,22284,3138,351,6881,6808,12406,3840,775,468,1424,97,4045.53,7293.52,67130.95,1,102,South
09-04-22,136346,49327,369460,4346,5252,4215,6099,4295,9942,89,1554,124,6114.17,14178.59,51694.24,9,102,South
09-04-22,269428,276540,38052,2864,4373,7008,3906,1354,14040,808,301,262,34976.87,9339.92,28765.21,4,102,South
09-04-22,77368,241909,132339,2083,2356,6187,546,23688,103,358,247,741,4345.7,32089.35,24014.95,9,105,Central
09-04-22,219595,181986,83196,2737,9456,200,2511,12660,6695,656,157,863,28221.98,5594.87,29532.15,3,102,South
09-04-22,31878,360706,201675,336,11102,3041,15630,1101,1981,1270,239,437,11328.51,56088.05,2149.44,9,103,East
09-04-22,123679,332928,116038,431,10059,4609,9259,1353,4482,960,209,436,6898.06,53156.62,5486.32,3,102,South
09-04-22,206706,315320,34623,13908,637,1272,12959,2992,5748,813,678,198,19197.52,9531.98,29272.5,7,105,Central
09-04-22,199108,190784,93455,1370,11376,2305,13665,5073,377,57,55,1841,23054.58,3648.8,35767.62,5,105,Central
09-04-22,332005,51381,25598,1022,10599,4115,964,716,19672,817,179,519,27038.96,23665.95,8454.09,9,104,West
09-04-22,150481,291429,35773,483,2752,7933,2922,8160,8422,535,896,422,9020.07,21257.61,24750.32,2,101,North
09-04-22,204552,35006,318638,7328,7696,365,6448,1675,8417,584,931,167,14588.18,12256.83,40353.99,12,105,Central
09-04-22,73654,333015,181885,211,8546,2987,12895,192,2222,341,905,918,986.87,28467.73,33414.4,9,102,South
09-04-22,185758,76998,163326,2508,6121,2053,6655,5775,5696,525,192,651,1262.67,31728.57,34055.76,1,101,North
09-04-22,83007,385004,76055,540,6189,5176,5054,5838,4274,732,283,354,29810.79,20436.82,17680.39,1,105,Central
16-04-22,86337,15277,372452,2429,5759,6982,16747,2542,187,306,1097,85,35062.24,21834.96,12769.8,1,104,West
16-04-22,92428,102526,326422,4959,2345,4003,1796,11172,10528,554,1499,16,17183.9,8352.26,38233.84,3,104,West
16-04-22,12477,338986,191568,4882,714,8110,8475,1400,5322,103,758,653,15019.14,18880.24,25258.62,10,101,North
16-04-22,144665,120090,164229,1609,2946,7834,7936,12093,3512,543,238,678,21258.55,40749.58,10280.87,3,101,North
16-04-22,160609,123977,206464,4415,4974,5922,8136,1388,8089,417,1100,145,21674.67,36165.46,10490.87,6,104,West
16-04-22,45393,75066,312857,7116,1286,5806,11004,298,10761,67,27,1333,21241.15,29339.42,6993.43,3,104,West
16-04-22,17115,310509,128587,2055,3495,4715,2203,8235,5656,125,698,1055,62192.23,6577.53,4474.24,6,103,East
16-04-22,166761,213199,40379,7126,2452,1441,4631,11280,1867,899,67,680,45076.97,17356.75,16245.28,3,104,West
16-04-22,148375,275664,67622,7905,1831,834,4537,3680,10802,513,536,869,42966.26,13467.5,10181.24,8,102,South
16-04-22,221464,15832,325893,2820,2093,10855,5185,4579,15026,587,954,205,11646.95,42414.35,2798.7,10,101,North
16-04-22,144726,72587,321751,9229,6309,161,679,17129,483,10,411,931,16600.47,8121.24,37459.29,3,101,North
16-04-22,72155,358071,105970,9327,329,3036,7613,10395,5030,52,762,735,676.15,74682.84,1869.01,9,104,West
16-04-22,101277,148531,294871,924,5020,7810,7785,13296,918,710,559,279,8641.86,32446.86,38440.28,10,101,North
16-04-22,52484,38114,474926,6748,1856,3636,11238,4052,3952,643,882,316,18855.66,37583.5,8517.84,11,101,North
16-04-22,185237,89320,309245,3972,5330,6192,7551,7931,916,220,705,915,32119.84,19895.88,3923.28,3,103,East
16-04-22,90105,320933,80777,9881,2462,186,7655,8301,3555,232,1531,181,7330.29,9092.1,41152.61,7,103,East
16-04-22,82805,296717,219323,1466,432,10229,3751,5454,6933,520,217,776,35948.44,26703.38,1208.18,5,102,South
16-04-22,227966,50974,124494,680,1415,12186,9974,1394,10760,1046,429,371,26453.75,17204.53,21510.72,10,101,North
16-04-22,138906,148091,272095,2071,3409,10007,4415,3487,11005,89,1340,654,8836.6,15245.89,32104.51,3,104,West
16-04-22,233117,153697,94473,4137,2951,3190,4932,12674,7162,982,1021,121,6243.53,8102.58,59529.89,11,104,West
16-04-22,370129,190877,4141,261,6194,4215,5768,8170,8702,345,1054,640,40670.34,9790.57,12998.09,10,103,East
16-04-22,32191,193567,282155,663,8324,5175,6140,383,12997,211,1392,278,7484.98,53776.2,9886.82,9,103,East
16-04-22,251084,174972,89210,7981,4181,1047,1818,7327,14865,114,148,1054,48119.47,4991.85,13388.68,11,102,South
16-04-22,30991,354557,50377,5503,2279,6363,1014,5228,16022,326,738,588,25615.99,50165.61,1757.4,6,101,North
23-04-22,180512,197924,92052,4762,166,6516,3590,5384,6413,345,805,154,6660.15,48454.99,957.86,11,101,North
23-04-22,77961,126846,384647,5062,3862,1348,1763,18382,2636,367,1262,39,54023.14,10316.49,7479.37,4,104,West
23-04-22,2309,144706,374244,3985,2933,4961,14495,2154,3799,166,1421,223,28400.65,27051.09,18261.26,2,101,North
23-04-22,201264,295856,67626,589,1671,8540,15826,218,7148,313,391,1193,10179.1,37755.37,25169.53,11,102,South
23-04-22,133120,200453,81671,486,2545,7512,122,4402,11995,1088,231,56,26178.77,34083.95,8419.28,9,101,North
23-04-22,194364,141095,103816,5218,1736,8286,28,8654,10024,1076,573,178,187.34,49847.13,22409.53,10,102,South
23-04-22,186405,172091,107441,754,11166,700,8844,4073,2872,1038,149,626,5387.32,47067.77,3558.91,5,102,South
23-04-22,188233,193971,88909,11401,332,1200,6475,3048,6170,695,1064,37,11297.04,20794.3,28177.66,11,105,Central
23-04-22,153935,32653,366543,7460,4318,474,12173,6988,2770,431,121,1562,49458.28,11873.7,14463.02,8,102,South
23-04-22,257331,245027,77646,1573,8992,4049,9900,10562,233,356,1255,156,18285.5,174.75,39481.75,2,105,Central
23-04-22,27904,273134,268168,4671,879,5973,9510,5554,2165,306,1133,165,9422.35,29931.57,23968.08,1,104,West
23-04-22,47845,163243,235286,8907,2509,3846,325,2827,21683,203,311,1291,21018.37,3106.8,42839.83,2,105,Central
23-04-22,135787,256638,196632,9406,2740,2163,2251,88,19040,100,457,846,58430.52,4835.56,1922.92,1,105,Central
23-04-22,389435,111877,72573,9953,3120,1101,16191,1218,7024,794,272,726,20723.9,34380,19950.1,8,104,West
23-04-22,325402,127620,79300,6353,2597,3037,6844,1258,9126,731,179,878,31177.58,15161.03,11481.39,5,101,North
23-04-22,52,25729,468987,2395,4699,3642,14035,1998,1217,1084,709,79,26008.23,32681.34,3236.43,12,104,West
23-04-22,91204,224202,225078,5163,2437,4050,1880,3484,15372,968,567,6,34317.07,37448.61,4765.32,8,104,West
23-04-22,347503,80627,7467,7597,84,7693,1099,6628,10484,1205,30,772,53919.69,2.17,15506.14,6,105,Central
